kode_bps,nama_wilayah,tahun,triwulan,tipe_pelayanan,nama_penyakit,kode_icd10,jumlah_pasien,status_kasus,sumber_data,coverage_periode
3504,Kabupaten Tulungagung,2024,Q4,rawat_inap,Pneumonia,J18,189,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3504,Kabupaten Tulungagung,2024,Q4,rawat_jalan,Demam Tifoid,A01,527,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3504,Kabupaten Tulungagung,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,390,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3504,Kabupaten Tulungagung,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,767,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1267,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,293,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,207,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,1280,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1457,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,1198,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_inap,Pneumonia,J18,342,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_jalan,Demam Tifoid,A01,544,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,290,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,566,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2401,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,261,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,552,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,831,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,888,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,829,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_inap,Pneumonia,J18,363,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_jalan,Demam Tifoid,A01,394,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,235,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,482,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1055,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,500,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,280,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,1073,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,1029,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,814,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_inap,Pneumonia,J18,303,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_jalan,Demam Tifoid,A01,365,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,439,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,605,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2088,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,550,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,300,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1096,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,1327,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,1400,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_inap,Pneumonia,J18,356,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_jalan,Demam Tifoid,A01,350,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,497,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3505,Kabupaten Blitar,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,853,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,3017,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,771,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,689,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,1282,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1772,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,1645,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_inap,Pneumonia,J18,547,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_jalan,Demam Tifoid,A01,587,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,599,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,1121,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1969,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,394,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,522,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,849,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,1958,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,1694,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_inap,Pneumonia,J18,341,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_jalan,Demam Tifoid,A01,541,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,722,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,1108,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2380,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,389,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,594,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,1080,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,2444,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,1914,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_inap,Pneumonia,J18,511,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_jalan,Demam Tifoid,A01,437,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,704,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,1176,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1659,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,278,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,306,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1329,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,2026,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,744,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_inap,Pneumonia,J18,555,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_jalan,Demam Tifoid,A01,361,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,659,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3506,Kabupaten Kediri,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,1023,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,4702,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,1375,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,918,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,1776,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,3396,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,1611,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_inap,Pneumonia,J18,482,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_jalan,Demam Tifoid,A01,552,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,693,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,2261,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,4447,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,475,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,587,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,1886,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,3408,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,2225,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_inap,Pneumonia,J18,835,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_jalan,Demam Tifoid,A01,691,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,914,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,1888,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2191,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,583,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,377,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,2223,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,4396,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,2971,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_inap,Pneumonia,J18,836,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_jalan,Demam Tifoid,A01,974,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,897,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,1911,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,3096,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,983,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,393,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1690,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,2946,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,3121,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_inap,Pneumonia,J18,449,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_jalan,Demam Tifoid,A01,926,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,448,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3507,Kabupaten Malang,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,1025,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1597,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,467,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,318,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,1228,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1376,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,1034,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_inap,Pneumonia,J18,361,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_jalan,Demam Tifoid,A01,268,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,428,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,475,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2089,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,553,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,420,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,1126,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,842,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,577,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_inap,Pneumonia,J18,243,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_jalan,Demam Tifoid,A01,247,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,476,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,503,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1213,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,535,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,155,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,1128,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,1223,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,958,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_inap,Pneumonia,J18,351,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_jalan,Demam Tifoid,A01,249,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,254,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,629,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1855,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,316,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,278,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,613,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,1516,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3508,Kabupaten Lumajang,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,859,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
